UML Type,UID Business Object,Business Object,UID Feature,Feature,Description,UID Data Type,Data Type,UID Owner,Owner Element,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12
Enumeration literal,7f78b7af-9aba-e911-8291-062b31ab758a,PaymentTransactionAppliedFeeTypeValues,6ded9ac3-9aba-e911-8291-062b31ab758a,FXConversionCharge,,,,,,,,,,,,,,,,,
Enumeration,08fd4c4f-238e-ea11-8295-065d16bc4550,PaymentTransactionDateTimeTypeValues,,,,Visibility=public,isAbstract=false,isRoot=false,isLeaf=false,,,,,,,,,,,,
Enumeration literal,08fd4c4f-238e-ea11-8295-065d16bc4550,PaymentTransactionDateTimeTypeValues,2f9c8057-238e-ea11-8295-065d16bc4550,PaymentTransactionValueDate,,,,,,,,,,,,,,,,,
Enumeration,c01e2d34-8db7-e911-8291-0657c6eca57a,PaymentTransactionAmountTypeValues,,,,Visibility=public,isAbstract=false,isRoot=false,isLeaf=false,,,,,,,,,,,,
Enumeration literal,c01e2d34-8db7-e911-8291-0657c6eca57a,PaymentTransactionAmountTypeValues,c11e2d34-8db7-e911-8291-0657c6eca57a,PrincipalAmount,,,,,,,,,,,,,,,,,
Enumeration,3cfd5202-1f8e-ea11-8295-065d16bc4550,PaymentTransactionInvolvementTypeValues,,,,Visibility=public,isAbstract=false,isRoot=false,isLeaf=false,,,,,,,,,,,,
Enumeration literal,3cfd5202-1f8e-ea11-8295-065d16bc4550,PaymentTransactionInvolvementTypeValues,3dfd5202-1f8e-ea11-8295-065d16bc4550,Payee,,,,,,,,,,,,,,,,,
Enumeration literal,3cfd5202-1f8e-ea11-8295-065d16bc4550,PaymentTransactionInvolvementTypeValues,c4d2180c-1f8e-ea11-8295-065d16bc4550,Payer,,,,,,,,,,,,,,,,,
Enumeration literal,3cfd5202-1f8e-ea11-8295-065d16bc4550,PaymentTransactionInvolvementTypeValues,c5d2180c-1f8e-ea11-8295-065d16bc4550,PayerBank,,,,,,,,,,,,,,,,,
Enumeration literal,3cfd5202-1f8e-ea11-8295-065d16bc4550,PaymentTransactionInvolvementTypeValues,f2121715-1f8e-ea11-8295-065d16bc4550,PayeeBank,,,,,,,,,,,,,,,,,
Enumeration,83852ac0-208e-ea11-8295-065d16bc4550,PaymentTransactionCurrencyTypeValues,,,,Visibility=public,isAbstract=false,isRoot=false,isLeaf=false,,,,,,,,,,,,
Enumeration literal,83852ac0-208e-ea11-8295-065d16bc4550,PaymentTransactionCurrencyTypeValues,84852ac0-208e-ea11-8295-065d16bc4550,ExchangeCurrency,"Exchange rate used in the payment transaction. (ISO20022)
",,,,,,,,,,,,,,,,
Enumeration literal,83852ac0-208e-ea11-8295-065d16bc4550,PaymentTransactionCurrencyTypeValues,d16719d0-208e-ea11-8295-065d16bc4550,TransferCurrency,"Currency of the amount to be transferred which may be different from the currency of the debtor's account. (ISO20022)
",,,,,,,,,,,,,,,,
Enumeration,773353d6-238e-ea11-8295-065d16bc4550,PaymentTransactionAccountTypeValues,,,,Visibility=public,isAbstract=false,isRoot=false,isLeaf=false,,,,,,,,,,,,
Enumeration literal,773353d6-238e-ea11-8295-065d16bc4550,PaymentTransactionAccountTypeValues,24387adc-238e-ea11-8295-065d16bc4550,PayeeAccount,,,,,,,,,,,,,,,,,
Enumeration literal,773353d6-238e-ea11-8295-065d16bc4550,PaymentTransactionAccountTypeValues,e6c4b4e2-238e-ea11-8295-065d16bc4550,PayerAccount,,,,,,,,,,,,,,,,,
Enumeration,67edb1be-d85f-eb11-82e9-061efd29a677,OrganisationManualTypeValues,,,,Visibility=public,isAbstract=false,isRoot=false,isLeaf=false,,,,,,,,,,,,
Enumeration literal,67edb1be-d85f-eb11-82e9-061efd29a677,OrganisationManualTypeValues,34e5daca-d85f-eb11-82e9-061efd29a677,Policy Manual,,,,,,,,,,,,,,,,,
Enumeration literal,67edb1be-d85f-eb11-82e9-061efd29a677,OrganisationManualTypeValues,ff51c6d5-d85f-eb11-82e9-061efd29a677,Rules and Regulations Manual,,,,,,,,,,,,,,,,,
Enumeration literal,67edb1be-d85f-eb11-82e9-061efd29a677,OrganisationManualTypeValues,96292d9a-d95f-eb11-82e9-061efd29a677,Operations Manual,,,,,,,,,,,,,,,,,
Enumeration,d569c43c-2e89-e911-823e-063169c9e850,MandateInvolvementTypeValues,,,,Visibility=public,isAbstract=false,isRoot=false,isLeaf=false,,,,,,,,,,,,
Enumeration literal,d569c43c-2e89-e911-823e-063169c9e850,MandateInvolvementTypeValues,19502b51-2e89-e911-823e-063169c9e850,MandatHolder,Party that was given the authority by another party to act on its behalf.,,,,,,,,,,,,,,,,
Enumeration literal,d569c43c-2e89-e911-823e-063169c9e850,MandateInvolvementTypeValues,c1c7da63-2e89-e911-823e-063169c9e850,MandateIssuer,Party that gives the authority to another party to act on its behalf.,,,,,,,,,,,,,,,,
Enumeration,d6b0fc6a-83af-e911-828c-060cf0984146,ChannelActivityAnalysisAlgorithmTypeValues,,,,Visibility=public,isAbstract=false,isRoot=false,isLeaf=false,,,,,,,,,,,,
Enumeration literal,d6b0fc6a-83af-e911-828c-060cf0984146,ChannelActivityAnalysisAlgorithmTypeValues,1b1d8b7b-83af-e911-828c-060cf0984146,CustomerFraudAnalysisAlgorithm,Algorithms applied to activity records that highlight potential customer fraud.,,,,,,,,,,,,,,,,
Enumeration literal,d6b0fc6a-83af-e911-828c-060cf0984146,ChannelActivityAnalysisAlgorithmTypeValues,9159ff8d-83af-e911-828c-060cf0984146,MerchantFraudAnalysisAlgorithm,Algorithms applied that highlight possible merchant fraud,,,,,,,,,,,,,,,,
Enumeration literal,d6b0fc6a-83af-e911-828c-060cf0984146,ChannelActivityAnalysisAlgorithmTypeValues,9d0ab7a5-83af-e911-828c-060cf0984146,CustomerBehaviorAnalysisAlgorithm,Algorithms applied that highlight out-of-pattern customer activity.,,,,,,,,,,,,,,,,
Enumeration literal,d6b0fc6a-83af-e911-828c-060cf0984146,ChannelActivityAnalysisAlgorithmTypeValues,04f420c8-83af-e911-828c-060cf0984146,BotDetectionAnalysisAlgorithm,Algorithms applied that detect unwanted (ro)bot access.,,,,,,,,,,,,,,,,
Enumeration literal,d6b0fc6a-83af-e911-828c-060cf0984146,ChannelActivityAnalysisAlgorithmTypeValues,880f640e-84af-e911-828c-060cf0984146,DeviceErrorDetectionAnalysisAlgorithm,Algorithms applied that detect possible channel or communication device errors.,,,,,,,,,,,,,,,,
Enumeration literal,d6b0fc6a-83af-e911-828c-060cf0984146,ChannelActivityAnalysisAlgorithmTypeValues,6d74e60b-88af-e911-828c-060cf0984146,MerchantBehaviorAnalysisAlgorithm,Algorithms applied that highlight out of pattern merchant activity.,,,,,,,,,,,,,,,,
Enumeration,854144d8-a267-eb11-82f6-06f5e4900cbd,PlanClassificationValues,,,,Visibility=public,isAbstract=false,isRoot=false,isLeaf=false,,,,,,,,,,,,
Enumeration literal,854144d8-a267-eb11-82f6-06f5e4900cbd,PlanClassificationValues,bbf5e2e2-a267-eb11-82f6-06f5e4900cbd,Administrative Plan,,,,,,,,,,,,,,,,,
Enumeration literal,854144d8-a267-eb11-82f6-06f5e4900cbd,PlanClassificationValues,295f87ee-a267-eb11-82f6-06f5e4900cbd,Management Plan,,,,,,,,,,,,,,,,,
Enumeration literal,854144d8-a267-eb11-82f6-06f5e4900cbd,PlanClassificationValues,d4ce0927-a767-eb11-82f6-06f5e4900cbd,Stratgy Plan,,,,,,,,,,,,,,,,,
Enumeration literal,854144d8-a267-eb11-82f6-06f5e4900cbd,PlanClassificationValues,2e9545fd-7570-eb11-82fd-061e1f234dd5,Financial Plan,,,,,,,,,,,,,,,,,
Enumeration,3715fd9d-0b71-eb11-82fd-06e9e7239879,BudgetTypeValues,,,,Visibility=public,isAbstract=false,isRoot=false,isLeaf=false,,,,,,,,,,,,
Enumeration literal,3715fd9d-0b71-eb11-82fd-06e9e7239879,BudgetTypeValues,70650fa6-0b71-eb11-82fd-06e9e7239879,Operating Budget,,,,,,,,,,,,,,,,,
Enumeration literal,3715fd9d-0b71-eb11-82fd-06e9e7239879,BudgetTypeValues,1e7d102b-2271-eb11-82fd-06e9e7239879,Financial Budget,,,,,,,,,,,,,,,,,
Enumeration literal,3715fd9d-0b71-eb11-82fd-06e9e7239879,BudgetTypeValues,883bb1c4-4371-eb11-82fd-06e9e7239879,Resource Budget,,,,,,,,,,,,,,,,,
Enumeration,4a8b0709-2ee9-ea11-82b8-0621c7360a13,PartyInvolvementTypeValues,,,,Visibility=public,isAbstract=false,isRoot=false,isLeaf=false,,,,,,,,,,,,
Enumeration literal,4a8b0709-2ee9-ea11-82b8-0621c7360a13,PartyInvolvementTypeValues,4b8b0709-2ee9-ea11-82b8-0621c7360a13,PartyAgreementInvolvement,,,,,,,,,,,,,,,,,
Enumeration literal,4a8b0709-2ee9-ea11-82b8-0621c7360a13,PartyInvolvementTypeValues,915e511f-2ee9-ea11-82b8-0621c7360a13,PartyPartyInvolvement,,,,,,,,,,,,,,,,,
Enumeration literal,4a8b0709-2ee9-ea11-82b8-0621c7360a13,PartyInvolvementTypeValues,bcc3422f-2ee9-ea11-82b8-0621c7360a13,PartyArrangementInvolvement,,,,,,,,,,,,,,,,,
Enumeration literal,4a8b0709-2ee9-ea11-82b8-0621c7360a13,PartyInvolvementTypeValues,4ea8ad40-2ee9-ea11-82b8-0621c7360a13,PartyDesignSpecificationInvolvement,,,,,,,,,,,,,,,,,
Enumeration,1765c72a-5bec-ea11-82b8-06787db15c3d,DesignSpecificationTypeValues,,,,Visibility=public,isAbstract=false,isRoot=false,isLeaf=false,,,,,,,,,,,,
Enumeration literal,1765c72a-5bec-ea11-82b8-06787db15c3d,DesignSpecificationTypeValues,ddd84e31-5bec-ea11-82b8-06787db15c3d,CampaignDesignSpecification,,,,,,,,,,,,,,,,,
Enumeration literal,1765c72a-5bec-ea11-82b8-06787db15c3d,DesignSpecificationTypeValues,d27d4d3c-5bec-ea11-82b8-06787db15c3d,ProductDesignSpecification,,,,,,,,,,,,,,,,,
Enumeration literal,1765c72a-5bec-ea11-82b8-06787db15c3d,DesignSpecificationTypeValues,75e6e546-5bec-ea11-82b8-06787db15c3d,ModelDesignSpecification,,,,,,,,,,,,,,,,,
Enumeration,d6dc81da-b7db-ea11-82b8-06af5dbe0252,AccessRestrictionTypeValues,,,,Visibility=public,isAbstract=false,isRoot=false,isLeaf=false,,,,,,,,,,,,
Enumeration literal,d6dc81da-b7db-ea11-82b8-06af5dbe0252,AccessRestrictionTypeValues,c1796515-b8db-ea11-82b8-06af5dbe0252,AccessRestrictionByChannelDevice,,,,,,,,,,,,,,,,,
Enumeration literal,d6dc81da-b7db-ea11-82b8-06af5dbe0252,AccessRestrictionTypeValues,359d2327-b8db-ea11-82b8-06af5dbe0252,AccessRestrictionByLocation,,,,,,,,,,,,,,,,,
Enumeration literal,d6dc81da-b7db-ea11-82b8-06af5dbe0252,AccessRestrictionTypeValues,4f17092f-b8db-ea11-82b8-06af5dbe0252,AccessRestrictionByFrequency/Limit,,,,,,,,,,,,,,,,,
Enumeration literal,d6dc81da-b7db-ea11-82b8-06af5dbe0252,AccessRestrictionTypeValues,2d10c0fc-b9db-ea11-82b8-06af5dbe0252,AccessRestrictionByTime/Duration,,,,,,,,,,,,,,,,,
Enumeration,9235f9d1-9ef2-ea11-82be-06b80843e3ff,CorrespondenceInvolvementTypeValues,,,,Visibility=public,isAbstract=false,isRoot=false,isLeaf=false,,,,,,,,,,,,
Enumeration literal,9235f9d1-9ef2-ea11-82be-06b80843e3ff,CorrespondenceInvolvementTypeValues,85adf8d7-9ef2-ea11-82be-06b80843e3ff,Sender,,,,,,,,,,,,,,,,,
Enumeration literal,9235f9d1-9ef2-ea11-82be-06b80843e3ff,CorrespondenceInvolvementTypeValues,a346e4e4-9ef2-ea11-82be-06b80843e3ff,Receiver,,,,,,,,,,,,,,,,,
Enumeration,7f8106bf-4cb5-ea11-829f-06ddb95e6bc8,ITSystemRiskCheckTypeValues,,,,Visibility=public,isAbstract=false,isRoot=false,isLeaf=false,,,,,,,,,,,,
Enumeration literal,7f8106bf-4cb5-ea11-829f-06ddb95e6bc8,ITSystemRiskCheckTypeValues,c55a62c5-4cb5-ea11-829f-06ddb95e6bc8,FunctionalRiskCheck,Test to ensure the system meets functional requirements (including compliance and usability),,,,,,,,,,,,,,,,
Enumeration literal,7f8106bf-4cb5-ea11-829f-06ddb95e6bc8,ITSystemRiskCheckTypeValues,f0f956d6-4cb5-ea11-829f-06ddb95e6bc8,ProductionRiskCheck,Test to ensure the system meets production risk requirements - managing exposure to procedural failures,,,,,,,,,,,,,,,,
Enumeration literal,7f8106bf-4cb5-ea11-829f-06ddb95e6bc8,ITSystemRiskCheckTypeValues,e4c99ce1-4cb5-ea11-829f-06ddb95e6bc8,BusinessRiskCheck,Test to ensure the system meets business risk requirements - managing exposure to commercial/business misuse ,,,,,,,,,,,,,,,,
Enumeration literal,7f8106bf-4cb5-ea11-829f-06ddb95e6bc8,ITSystemRiskCheckTypeValues,aa38046b-4eb5-ea11-829f-06ddb95e6bc8,OperationalRiskCheck,Test to ensure the system meets operational risk requirements - managing exposure to operational and platform/systems failures,,,,,,,,,,,,,,,,
Enumeration,f206ce91-97d7-e911-82a8-0667cb2841e8,ProductBrokerRelationshipInvolvementTypeValues,,,,Visibility=public,isAbstract=false,isRoot=false,isLeaf=false,,,,,,,,,,,,
Enumeration literal,f206ce91-97d7-e911-82a8-0667cb2841e8,ProductBrokerRelationshipInvolvementTypeValues,f306ce91-97d7-e911-82a8-0667cb2841e8,ProductBroker,A party acting as a broker for a product.,,,,,,,,,,,,,,,,
Enumeration,ec0ddc17-76c9-e911-8296-067806600528,CaseTypeValues,,,,Visibility=public,isAbstract=false,isRoot=false,isLeaf=false,,,,,,,,,,,,
Enumeration literal,ec0ddc17-76c9-e911-8296-067806600528,CaseTypeValues,66da1a2b-76c9-e911-8296-067806600528,Card,,,,,,,,,,,,,,,,,
Enumeration literal,ec0ddc17-76c9-e911-8296-067806600528,CaseTypeValues,68da1a2b-76c9-e911-8296-067806600528,Loan,,,,,,,,,,,,,,,,,
Enumeration literal,ec0ddc17-76c9-e911-8296-067806600528,CaseTypeValues,408f2432-76c9-e911-8296-067806600528,Fraud,,,,,,,,,,,,,,,,,
Enumeration literal,ec0ddc17-76c9-e911-8296-067806600528,CaseTypeValues,bedf3538-76c9-e911-8296-067806600528,Payment,,,,,,,,,,,,,,,,,
Enumeration literal,ec0ddc17-76c9-e911-8296-067806600528,CaseTypeValues,bfdf3538-76c9-e911-8296-067806600528,Market,,,,,,,,,,,,,,,,,
Enumeration literal,ec0ddc17-76c9-e911-8296-067806600528,CaseTypeValues,6e25b942-76c9-e911-8296-067806600528,Security,,,,,,,,,,,,,,,,,
Enumeration literal,ec0ddc17-76c9-e911-8296-067806600528,CaseTypeValues,6f25b942-76c9-e911-8296-067806600528,Other,,,,,,,,,,,,,,,,,
Enumeration,a3868999-75c9-e911-8296-067806600528,CaseStatusValues,,,,Visibility=public,isAbstract=false,isRoot=false,isLeaf=false,,,,,,,,,,,,
Enumeration literal,a3868999-75c9-e911-8296-067806600528,CaseStatusValues,422a78c4-75c9-e911-8296-067806600528,Closed,,,,,,,,,,,,,,,,,
Enumeration literal,a3868999-75c9-e911-8296-067806600528,CaseStatusValues,442a78c4-75c9-e911-8296-067806600528,Assigned,,,,,,,,,,,,,,,,,
Enumeration literal,a3868999-75c9-e911-8296-067806600528,CaseStatusValues,dfdaf7d0-75c9-e911-8296-067806600528,UnderInvestigation,,,,,,,,,,,,,,,,,
Enumeration literal,a3868999-75c9-e911-8296-067806600528,CaseStatusValues,0b2762d8-75c9-e911-8296-067806600528,Unknown,,,,,,,,,,,,,,,,,
Enumeration literal,a3868999-75c9-e911-8296-067806600528,CaseStatusValues,2c9d5ae3-75c9-e911-8296-067806600528,Overdue,,,,,,,,,,,,,,,,,
Enumeration,312f485a-88c9-e911-8296-067806600528,CaseInvestigationInvolvementTypeValues,,,,Visibility=public,isAbstract=false,isRoot=false,isLeaf=false,,,,,,,,,,,,
Enumeration literal,312f485a-88c9-e911-8296-067806600528,CaseInvestigationInvolvementTypeValues,322f485a-88c9-e911-8296-067806600528,CaseAssigner,Party who assigns the case. (ISO20022),,,,,,,,,,,,,,,,
Enumeration literal,312f485a-88c9-e911-8296-067806600528,CaseInvestigationInvolvementTypeValues,d8591383-88c9-e911-8296-067806600528,CaseAsignee,Party to which the case is assigned. (ISO20022),,,,,,,,,,,,,,,,
Enumeration literal,312f485a-88c9-e911-8296-067806600528,CaseInvestigationInvolvementTypeValues,4748e8a7-88c9-e911-8296-067806600528,CaseCreator,Party who initiates the case. (ISO20022),,,,,,,,,,,,,,,,
Enumeration literal,312f485a-88c9-e911-8296-067806600528,CaseInvestigationInvolvementTypeValues,e215e5fe-12d6-e911-8296-06e1705194c6,CaseInvestigator,,,,,,,,,,,,,,,,,
Enumeration,3cc6d8d7-82cd-e911-8296-067c35430898,CardSettlementInvolvementTypeValues,,,,Visibility=public,isAbstract=false,isRoot=false,isLeaf=false,,,,,,,,,,,,
Enumeration literal,3cc6d8d7-82cd-e911-8296-067c35430898,CardSettlementInvolvementTypeValues,a83e943f-83cd-e911-8296-067c35430898,CardNetwork,"Network for handling the card based transaction (e.g. Visa, MC, AMEX, Diners, etc.)

A card network are networks of issuing and acquiring banks through which payment cards of some certain brand are processed. two types of card networks can be pointed out, namely, credit card associations (Visa, MasterCard, Discover, Amex, etc.) and PINless debit card networks (NYCE, PULSE, Maestro, Interlink, Cirrus, etc.).

Card networks are financial services companies that enables, processes and settles payments between card issuing banks and merchant banks worldwide. Examples are Visa, MasterCard, Discover, RuPay etc.

A card network is a system of connecting merchants and card issuers.  A middle person that collects funds from card issuer and pays it to the merchant.  Visa and MasterCard are examples of card networks.",,,,,,,,,,,,,,,,
Enumeration literal,3cc6d8d7-82cd-e911-8296-067c35430898,CardSettlementInvolvementTypeValues,d18c2a48-83cd-e911-8296-067c35430898,CardAcquirer,"Entity acquiring card payment transactions. (ISO20022)
",,,,,,,,,,,,,,,,
Enumeration literal,3cc6d8d7-82cd-e911-8296-067c35430898,CardSettlementInvolvementTypeValues,bbc65150-83cd-e911-8296-067c35430898,CardIssuer,"A financial institution that makes payment cards available to cardholders, authorises transactions at point-of-sale (POS) terminals or automated teller machines (ATMs) and guarantees payment to the acquirer for transactions that are in conformity with the rules of the relevant scheme. (a proposed defintion for BIAN BOM  adapted from ECB)
",,,,,,,,,,,,,,,,
Enumeration,b1719e80-5124-eb11-82d4-06982365eacb,ArrangementTypeValues,,,,Visibility=public,isAbstract=false,isRoot=false,isLeaf=false,,,,,,,,,,,,
Enumeration literal,b1719e80-5124-eb11-82d4-06982365eacb,ArrangementTypeValues,4106f8c1-5124-eb11-82d4-06982365eacb,Sweep Arrangement,,,,,,,,,,,,,,,,,
Enumeration literal,b1719e80-5124-eb11-82d4-06982365eacb,ArrangementTypeValues,4306f8c1-5124-eb11-82d4-06982365eacb,Withdrawal Arrangement,,,,,,,,,,,,,,,,,
Enumeration literal,b1719e80-5124-eb11-82d4-06982365eacb,ArrangementTypeValues,4406f8c1-5124-eb11-82d4-06982365eacb,Deposit Arrangement,,,,,,,,,,,,,,,,,
Enumeration literal,b1719e80-5124-eb11-82d4-06982365eacb,ArrangementTypeValues,4506f8c1-5124-eb11-82d4-06982365eacb,Interest Arrangement,,,,,,,,,,,,,,,,,
Enumeration literal,b1719e80-5124-eb11-82d4-06982365eacb,ArrangementTypeValues,4606f8c1-5124-eb11-82d4-06982365eacb,Fee Arrangement,,,,,,,,,,,,,,,,,
Enumeration literal,b1719e80-5124-eb11-82d4-06982365eacb,ArrangementTypeValues,4706f8c1-5124-eb11-82d4-06982365eacb,Lien Facility Arrangement,,,,,,,,,,,,,,,,,
Enumeration literal,b1719e80-5124-eb11-82d4-06982365eacb,ArrangementTypeValues,0698c4c8-5124-eb11-82d4-06982365eacb,Information Arrangement,,,,,,,,,,,,,,,,,
Enumeration literal,b1719e80-5124-eb11-82d4-06982365eacb,ArrangementTypeValues,b06332dd-5124-eb11-82d4-06982365eacb,Payment Service Arrangement,,,,,,,,,,,,,,,,,
Enumeration literal,b1719e80-5124-eb11-82d4-06982365eacb,ArrangementTypeValues,a1064738-5224-eb11-82d4-06982365eacb,Lien Arrangement,,,,,,,,,,,,,,,,,
Enumeration literal,b1719e80-5124-eb11-82d4-06982365eacb,ArrangementTypeValues,be20656c-0725-eb11-82d4-06df8a4a2891,Entitlement Arrangement,,,,,,,,,,,,,,,,,
Enumeration literal,b1719e80-5124-eb11-82d4-06982365eacb,ArrangementTypeValues,26e061b8-0825-eb11-82d4-06df8a4a2891,Period Arrangement,,,,,,,,,,,,,,,,,
Enumeration,9e924c3c-0d94-e911-823e-069871e4ec9c,ProductFeatureTypeValues,,,,Visibility=public,isAbstract=false,isRoot=false,isLeaf=false,,,,,,,,,,,,
Enumeration literal,9e924c3c-0d94-e911-823e-069871e4ec9c,ProductFeatureTypeValues,9f924c3c-0d94-e911-823e-069871e4ec9c,BankingService,"A classification that distinguishes between instances of product features according to the core banking services, functionality and/or objectives of banking.

e.g. deposit services, exchange services, etc.

The primary reason for the contract with the client are the banking services. These services can be classified as follows:
1. Selling services
2. Financial Instruments Exchange
3. Financial Stock Management
4. Financial Transfers
5. Financial Risk Transfer
6. Business Operating
7. Advisory
8. Reporting

",,,,,,,,,,,,,,,,
Enumeration literal,9e924c3c-0d94-e911-823e-069871e4ec9c,ProductFeatureTypeValues,1dab3b67-0d94-e911-823e-069871e4ec9c,AdministrationService,A classification that distinguishes between instances of product features according to administrative tasks related to the Banking Product or Service.,,,,,,,,,,,,,,,,
